,Code,Title,CRN,Course Time,Professor,WRIT,DIAP,FYS,SOPH,CBLR,CSE,Department,Course Code,Previous Professor,Previous Semester,Course Rating,Previous Professor Rating,Average Hours,Maximum Hours,Number of Respondents,Class Size,Same Professor
2028,PHP 1920,Social Determinants of Health,17133,M 3-5:30p,D. Grigsby,0,1,0,0,0,0,PHP,1920,E. Loucks,Spring 2012,4.37,4.45,5.0,7.8,18,24,False
2029,PHP 2030,Clinical Trials Methodology,17137,M 1-3:30p,I. Saldanha,0,0,0,0,0,0,PHP,2030,I. Gareen,Fall 2020,4.09,4.83,6.0,7.75,4,16,False
2030,PHP 2060,Qualitative Methods in Health Research,17148,W 3-5:30p,E. Belanger,0,0,0,0,0,0,PHP,2060,E. Belanger,Fall 2020,4.59,5.00,8.0,12.75,4,10,True
2031,PHP 2060,Qualitative Methods in Health Research,25656,F 9-11:30a,TBD,0,0,0,0,0,0,PHP,2060,E. Belanger,Fall 2020,4.59,5.00,8.0,12.75,4,10,False
2032,PHP 2080,Public Health Law and Policy,27235,MW 10:30-11:50a,L. Tobin-Tyler,0,0,0,0,0,0,PHP,2080,L. Raiola,Spring 2008,3.2,3.12,,,31,35,False
2033,PHP 2150,Foundations in Epidemiologic Research Methods,17142,TTh 10:30-11:50a,B. Marshall,0,0,0,0,0,0,PHP,2150,B. Marshall,Fall 2020,4.51,4.46,7.44,10.56,9,30,True
2034,PHP 2355,Designing and Evaluating Public Health Interventions,17158,MW 1-2:20p,P. Risica,0,0,0,0,0,0,PHP,2355,T. Wray,Spring 2020,3.72,4.58,3.75,9.75,4,22,False
2035,PHP 2355,Designing and Evaluating Public Health Interventions,25671,MW 1-2:20p,T. Wray,0,0,0,0,0,0,PHP,2355,T. Wray,Spring 2020,3.72,4.58,3.75,9.75,4,22,True
2036,PHP 2355,Designing and Evaluating Public Health Interventions,27184,TTh 10:30-11:50a,J. Hughto,0,0,0,0,0,0,PHP,2355,T. Wray,Spring 2020,3.72,4.58,3.75,9.75,4,22,False
2037,PHP 2380,Health Communication,25674,M 2:30-5p,K. Carey,0,0,0,0,0,0,PHP,2380,K. Carey,Spring 2020,3.05,3.74,2.71,4.14,7,26,True
2038,PHP 2550,Practical Data Analysis,17177,MW 10:30-11:50a,A. Paul,0,0,0,0,0,0,PHP,2550,C. Schmid,Fall 2020,4.08,4.31,15.33,23.6,15,29,False
2039,PHP 2610,Causal Inference and Missing Data,17180,TTh 9-10:20a,A. Buchanan,0,0,0,0,0,0,PHP,2610,J. Hogan,Fall 2020,3.96,4.11,5.5,12.33,6,20,False
2040,PHYS 0030,Basic Physics A,16246,MWF 11-11:50a,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2041,PHYS 0030,Basic Physics A,16246,MWF 11-11:50a,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2042,PHYS 0030,Basic Physics A,24880,MWF 1-1:50p,J. Li,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2043,PHYS 0030,Basic Physics A,24880,MWF 1-1:50p,J. Li,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2044,PHYS 0030,Basic Physics A,16250,MWF 12-12:50p,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2045,PHYS 0030,Basic Physics A,16250,MWF 12-12:50p,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2046,PHYS 0030,Basic Physics A,16251,T 8:30-10:20a,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2047,PHYS 0030,Basic Physics A,16251,T 8:30-10:20a,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2048,PHYS 0030,Basic Physics A,24884,W 9-10:50a,J. Li,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2049,PHYS 0030,Basic Physics A,24884,W 9-10:50a,J. Li,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2050,PHYS 0030,Basic Physics A,16252,T 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2051,PHYS 0030,Basic Physics A,16252,T 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2052,PHYS 0030,Basic Physics A,24885,W 1-2:59p,J. Li,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2053,PHYS 0030,Basic Physics A,24885,W 1-2:59p,J. Li,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2054,PHYS 0030,Basic Physics A,16253,T 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2055,PHYS 0030,Basic Physics A,16253,T 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2056,PHYS 0030,Basic Physics A,24886,W 3-4:50p,J. Li,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2057,PHYS 0030,Basic Physics A,24886,W 3-4:50p,J. Li,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2058,PHYS 0030,Basic Physics A,16254,W 9-10:50a,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2059,PHYS 0030,Basic Physics A,16254,W 9-10:50a,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2060,PHYS 0030,Basic Physics A,24887,TBA,J. Li,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2061,PHYS 0030,Basic Physics A,24887,TBA,J. Li,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2062,PHYS 0030,Basic Physics A,16255,W 1-2:50p,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2063,PHYS 0030,Basic Physics A,16255,W 1-2:50p,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2064,PHYS 0030,Basic Physics A,16256,W 3-4:50p,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2065,PHYS 0030,Basic Physics A,16256,W 3-4:50p,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2066,PHYS 0030,Basic Physics A,16257,Th 8:30-10:20a,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2067,PHYS 0030,Basic Physics A,16257,Th 8:30-10:20a,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2068,PHYS 0030,Basic Physics A,16258,Th 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2069,PHYS 0030,Basic Physics A,16258,Th 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2070,PHYS 0030,Basic Physics A,16259,Th 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2071,PHYS 0030,Basic Physics A,16259,Th 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2072,PHYS 0030,Basic Physics A,16260,F 9-10:50a,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2073,PHYS 0030,Basic Physics A,16260,F 9-10:50a,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2074,PHYS 0030,Basic Physics A,16261,F 1-2:50p,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2075,PHYS 0030,Basic Physics A,16261,F 1-2:50p,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2076,PHYS 0030,Basic Physics A,16262,TBA,Team,0,0,0,0,0,0,PHYS,0030,G. Landsberg,Spring 2021,3.45,2.62,5.82,9.55,22,116,False
2077,PHYS 0030,Basic Physics A,16262,TBA,Team,0,0,0,0,0,0,PHYS,0030,G. Stein,Fall 2015,3.18,3.48,5.77,12.69,49,94,False
2078,PHYS 0040,Basic Physics B,16264,MWF 12-12:50p,Pober/Herczeg,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2079,PHYS 0040,Basic Physics B,16264,MWF 12-12:50p,Pober/Herczeg,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2080,PHYS 0040,Basic Physics B,24888,MWF 11-11:50a,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2081,PHYS 0040,Basic Physics B,24888,MWF 11-11:50a,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2082,PHYS 0040,Basic Physics B,24889,MWF 12-12:50p,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2083,PHYS 0040,Basic Physics B,24889,MWF 12-12:50p,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2084,PHYS 0040,Basic Physics B,16269,W 9-10:50a,Pober/Herczeg,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2085,PHYS 0040,Basic Physics B,16269,W 9-10:50a,Pober/Herczeg,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2086,PHYS 0040,Basic Physics B,24890,T 8:30-10:20a,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2087,PHYS 0040,Basic Physics B,24890,T 8:30-10:20a,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2088,PHYS 0040,Basic Physics B,16270,W 1-2:50p,Pober/Herczeg,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2089,PHYS 0040,Basic Physics B,16270,W 1-2:50p,Pober/Herczeg,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2090,PHYS 0040,Basic Physics B,24891,T 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2091,PHYS 0040,Basic Physics B,24891,T 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2092,PHYS 0040,Basic Physics B,16271,W 3-4:50p,Pober/Herczeg,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2093,PHYS 0040,Basic Physics B,16271,W 3-4:50p,Pober/Herczeg,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2094,PHYS 0040,Basic Physics B,24892,T 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2095,PHYS 0040,Basic Physics B,24892,T 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2096,PHYS 0040,Basic Physics B,24893,W 9-10:50a,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2097,PHYS 0040,Basic Physics B,24893,W 9-10:50a,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2098,PHYS 0040,Basic Physics B,24894,W 1-2:50p,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2099,PHYS 0040,Basic Physics B,24894,W 1-2:50p,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2100,PHYS 0040,Basic Physics B,24895,W 3-4:50p,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2101,PHYS 0040,Basic Physics B,24895,W 3-4:50p,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2102,PHYS 0040,Basic Physics B,24896,T 8:30-10:20a,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2103,PHYS 0040,Basic Physics B,24896,T 8:30-10:20a,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2104,PHYS 0040,Basic Physics B,24897,Th 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2105,PHYS 0040,Basic Physics B,24897,Th 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2106,PHYS 0040,Basic Physics B,24898,Th 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2107,PHYS 0040,Basic Physics B,24898,Th 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2108,PHYS 0040,Basic Physics B,24899,F 9-10:50a,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2109,PHYS 0040,Basic Physics B,24899,F 9-10:50a,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2110,PHYS 0040,Basic Physics B,24900,F 1-2:50p,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2111,PHYS 0040,Basic Physics B,24900,F 1-2:50p,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2112,PHYS 0040,Basic Physics B,24901,TBA,Team,0,0,0,0,0,0,PHYS,0040,M. Spradlin,Spring 2020,3.97,4.41,6.28,11.89,18,87,False
2113,PHYS 0040,Basic Physics B,24901,TBA,Team,0,0,0,0,0,0,PHYS,0040,D. Cutts,Spring 2016,2.78,2.97,6.78,13.4,55,95,False
2114,PHYS 0050,Foundations of Mechanics,16272,MW 8:30-9:50a,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2115,PHYS 0050,Foundations of Mechanics,16273,Th 1-2:20p,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2116,PHYS 0050,Foundations of Mechanics,16274,Th 5-6:20p,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2117,PHYS 0050,Foundations of Mechanics,16286,T 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2118,PHYS 0050,Foundations of Mechanics,16277,T 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2119,PHYS 0050,Foundations of Mechanics,16288,W 1-2:50p,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2120,PHYS 0050,Foundations of Mechanics,16279,W 3-4:50p,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2121,PHYS 0050,Foundations of Mechanics,16280,Th 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2122,PHYS 0050,Foundations of Mechanics,16301,Th 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2123,PHYS 0050,Foundations of Mechanics,16292,TBA,Team,0,0,0,0,0,0,PHYS,0050,U. Heintz,Fall 2020,3.83,3.95,5.55,11.05,22,50,False
2124,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24902,MW 8:30-9:50a,Team,0,0,0,0,0,0,PHYS,0060,U. Heintz,Spring 2021,3.66,3.38,8.54,16.62,13,32,False
2125,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24902,MW 8:30-9:50a,Team,0,0,0,0,0,0,PHYS,0060,Lanou,Spring 2000,3.69,3.87,,,22,35,False
2126,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24906,T 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0060,U. Heintz,Spring 2021,3.66,3.38,8.54,16.62,13,32,False
2127,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24906,T 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0060,Lanou,Spring 2000,3.69,3.87,,,22,35,False
2128,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24907,T 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0060,U. Heintz,Spring 2021,3.66,3.38,8.54,16.62,13,32,False
2129,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24907,T 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0060,Lanou,Spring 2000,3.69,3.87,,,22,35,False
2130,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24908,W 1-2:50p,Team,0,0,0,0,0,0,PHYS,0060,U. Heintz,Spring 2021,3.66,3.38,8.54,16.62,13,32,False
2131,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24908,W 1-2:50p,Team,0,0,0,0,0,0,PHYS,0060,Lanou,Spring 2000,3.69,3.87,,,22,35,False
2132,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24909,W 3-4:50p,Team,0,0,0,0,0,0,PHYS,0060,U. Heintz,Spring 2021,3.66,3.38,8.54,16.62,13,32,False
2133,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24909,W 3-4:50p,Team,0,0,0,0,0,0,PHYS,0060,Lanou,Spring 2000,3.69,3.87,,,22,35,False
2134,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24910,Th 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0060,U. Heintz,Spring 2021,3.66,3.38,8.54,16.62,13,32,False
2135,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24910,Th 12:30-2:20p,Team,0,0,0,0,0,0,PHYS,0060,Lanou,Spring 2000,3.69,3.87,,,22,35,False
2136,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24911,Th 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0060,U. Heintz,Spring 2021,3.66,3.38,8.54,16.62,13,32,False
2137,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24911,Th 2:30-4:20p,Team,0,0,0,0,0,0,PHYS,0060,Lanou,Spring 2000,3.69,3.87,,,22,35,False
2138,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24912,TBA,Team,0,0,0,0,0,0,PHYS,0060,U. Heintz,Spring 2021,3.66,3.38,8.54,16.62,13,32,False
2139,PHYS 0060,Foundations of Electromagnetism and Modern Physics,24912,TBA,Team,0,0,0,0,0,0,PHYS,0060,Lanou,Spring 2000,3.69,3.87,,,22,35,False
2140,PHYS 0070,Analytical Mechanics,16305,MWF 9-9:50a,Valles/Ling,0,0,0,0,0,0,PHYS,0070,J. Valles,Spring 2021,4.1,4.70,6.35,10.5,26,82,False
2141,PHYS 0070,Analytical Mechanics,16306,T 12:30-2:20p,Ling/Valles,0,0,0,0,0,0,PHYS,0070,J. Valles,Spring 2021,4.1,4.70,6.35,10.5,26,82,False
2142,PHYS 0070,Analytical Mechanics,16307,T 2:30-4:20p,Ling/Valles,0,0,0,0,0,0,PHYS,0070,J. Valles,Spring 2021,4.1,4.70,6.35,10.5,26,82,False
2143,PHYS 0070,Analytical Mechanics,16308,W 1-2:50p,Ling/Valles,0,0,0,0,0,0,PHYS,0070,J. Valles,Spring 2021,4.1,4.70,6.35,10.5,26,82,False
2144,PHYS 0070,Analytical Mechanics,16309,W 3-4:50p,Ling/Valles,0,0,0,0,0,0,PHYS,0070,J. Valles,Spring 2021,4.1,4.70,6.35,10.5,26,82,False
2145,PHYS 0070,Analytical Mechanics,16310,Th 12:30-2:20p,Ling/Valles,0,0,0,0,0,0,PHYS,0070,J. Valles,Spring 2021,4.1,4.70,6.35,10.5,26,82,False
2146,PHYS 0070,Analytical Mechanics,16311,Th 2:30-4:20p,Ling/Valles,0,0,0,0,0,0,PHYS,0070,J. Valles,Spring 2021,4.1,4.70,6.35,10.5,26,82,False
2147,PHYS 0070,Analytical Mechanics,16312,TBA,Ling/Valles,0,0,0,0,0,0,PHYS,0070,J. Valles,Spring 2021,4.1,4.70,6.35,10.5,26,82,False
2148,PHYS 0100,Flat Earth to Quantum Uncertainty: On the Nature and Meaning of Scientific Explanation,24944,TTh 2:30-3:50p,S. Gates,1,0,1,0,0,0,PHYS,0100,S. Gates,Fall 2018,3.19,4.13,2.38,4.72,29,35,True
2149,PHYS 0100,Flat Earth to Quantum Uncertainty: On the Nature and Meaning of Scientific Explanation,24944,TTh 2:30-3:50p,S. Gates,1,0,1,0,0,0,PHYS,0100,Richard Fishman and Leon Cooper,Spring 2007,4.03,4.24,,,12,15,False
2150,PHYS 0100,Flat Earth to Quantum Uncertainty: On the Nature and Meaning of Scientific Explanation,24944,TTh 2:30-3:50p,S. Gates,1,0,1,0,0,0,PHYS,0100,L. Cooper,Spring 2006,4.33,4.72,,,12,15,False
2151,PHYS 0100,Flat Earth to Quantum Uncertainty: On the Nature and Meaning of Scientific Explanation,24944,TTh 2:30-3:50p,S. Gates,1,0,1,0,0,0,PHYS,0100,L. Cooper,Spring 2001,2.44,2.91,,,30,55,False
2152,PHYS 0112,Extra-Solar Planets and the Search for Extraterrestrial Life,16732,MWF 1-1:50p,G. Tucker,0,0,0,0,0,0,PHYS,0112,I. Dell'antonio,Spring 2012,4.81,4.92,2.33,3.67,3,3,False
2153,PHYS 0150,The Jazz of Modern Physics,16733,TTh 2:30-3:50p,S. Alexander,0,0,0,0,0,0,PHYS,0150,S. Alexander,Fall 2017,3.67,4.22,3.22,5.09,23,39,True
2154,PHYS 0150,The Jazz of Modern Physics,16733,TTh 2:30-3:50p,S. Alexander,0,0,0,0,0,0,PHYS,0150,Parry,Fall 1998,3.69,3.55,,,29,43,False
2155,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24915,MWF 9-9:50a,Heintz/Ling,0,0,0,0,0,0,PHYS,0160,M. Dorca,Spring 2020,3.86,4.15,6.21,10.11,19,49,False
2156,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24915,MWF 9-9:50a,Heintz/Ling,0,0,0,0,0,0,PHYS,0160,C. Tan,Spring 2017,3.79,3.65,6.2,10.04,25,44,False
2157,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24916,T 12:30-2:20p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,M. Dorca,Spring 2020,3.86,4.15,6.21,10.11,19,49,False
2158,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24916,T 12:30-2:20p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,C. Tan,Spring 2017,3.79,3.65,6.2,10.04,25,44,False
2159,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24917,T 2:30-4:20p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,M. Dorca,Spring 2020,3.86,4.15,6.21,10.11,19,49,False
2160,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24917,T 2:30-4:20p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,C. Tan,Spring 2017,3.79,3.65,6.2,10.04,25,44,False
2161,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24918,W 1-2:50p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,M. Dorca,Spring 2020,3.86,4.15,6.21,10.11,19,49,False
2162,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24918,W 1-2:50p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,C. Tan,Spring 2017,3.79,3.65,6.2,10.04,25,44,False
2163,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24919,W 3-4:50p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,M. Dorca,Spring 2020,3.86,4.15,6.21,10.11,19,49,False
2164,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24919,W 3-4:50p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,C. Tan,Spring 2017,3.79,3.65,6.2,10.04,25,44,False
2165,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24920,Th 12:30-2:20p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,M. Dorca,Spring 2020,3.86,4.15,6.21,10.11,19,49,False
2166,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24920,Th 12:30-2:20p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,C. Tan,Spring 2017,3.79,3.65,6.2,10.04,25,44,False
2167,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24921,Th 2:30-4:20p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,M. Dorca,Spring 2020,3.86,4.15,6.21,10.11,19,49,False
2168,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24921,Th 2:30-4:20p,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,C. Tan,Spring 2017,3.79,3.65,6.2,10.04,25,44,False
2169,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24922,TBA,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,M. Dorca,Spring 2020,3.86,4.15,6.21,10.11,19,49,False
2170,PHYS 0160,"Introduction to Relativity, Waves and Quantum Physics",24922,TBA,Ling/Heintz,0,0,0,0,0,0,PHYS,0160,C. Tan,Spring 2017,3.79,3.65,6.2,10.04,25,44,False
